source_organisme,source_titre,source_annee,source_url,page_pdf,groupe_page,code_ch_isco_19,profession,chomage_pct,postes_vacants_pct,immigration_pct,emploi_pct,demographie_pct,qualification_pct,indice_global,actifs_occupes_milliers,formation_au_sein_groupe_pct,proportion_femmes_pct,note
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,54,"Spécialistes de la justice, des sciences sociales et de la culture (CH-ISCO-19 : 26)",26360,Ministres des cultes,0.9,1.4,9.5,-0.7,39.8,98.5,6.0,6,,56.4,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,54,"Spécialistes de la justice, des sciences sociales et de la culture (CH-ISCO-19 : 26)",264,"Auteurs, journalistes et linguistes",2.0,1.6,9.9,0.0,22.1,97.8,5.1,19,,56.4,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,54,"Spécialistes de la justice, des sciences sociales et de la culture (CH-ISCO-19 : 26)",265,Artistes créateurs et exécutants,2.4,0.4,12.0,1.2,21.7,94.4,4.7,19,,56.4,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,55,Professions intermédiaires (CH-ISCO-19 : 30),30,"Professions intermédiaires, sip",2.5,7.4,13.9,0.8,14.0,98.1,5.4,62,,35.1,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,56,Professions intermédiaires des sciences et techniques (CH-ISCO-19 : 31),31,Professions intermédiaires des sciences et techniques,1.5,4.4,7.5,1.7,17.8,94.4,5.3,172,,15.1,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,56,Professions intermédiaires des sciences et techniques (CH-ISCO-19 : 31),"31000, 31100, 60, 70, 90",Autres techniciens des sciences physiques et techniques,1.8,4.2,9.8,1.2,19.2,94.0,5.3,28,,15.1,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,56,Professions intermédiaires des sciences et techniques (CH-ISCO-19 : 31),3111,Techniciens des sciences chimiques et physiques,2.3,4.3,10.7,-1.7,18.4,94.7,4.5,9,,15.1,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,56,Professions intermédiaires des sciences et techniques (CH-ISCO-19 : 31),"31120, 21","Conducteurs de travaux, secteur principal de la construction",1.4,5.6,8.6,4.1,18.9,96.7,6.4,24,,15.1,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,56,Professions intermédiaires des sciences et techniques (CH-ISCO-19 : 31),31122,"Conducteurs de travaux, second œuvre",1.6,4.7,8.7,6.5,15.1,95.3,5.9,9,,15.1,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,56,Professions intermédiaires des sciences et techniques (CH-ISCO-19 : 31),"31130, 40","Techniciens en électricité, techniciens en électronique",1.4,6.1,6.3,4.0,15.4,98.4,6.2,8,,15.1,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,56,Professions intermédiaires des sciences et techniques (CH-ISCO-19 : 31),3115,"Techniciens en construction de machines, technique système, automation et processus d’entreprise",1.3,1.7,7.9,4.3,19.7,96.1,5.8,10,,15.1,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,56,Professions intermédiaires des sciences et techniques (CH-ISCO-19 : 31),3118,Dessinateurs industriels,2.1,7.9,3.6,-1.0,12.7,98.9,4.3,21,,15.1,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,56,Professions intermédiaires des sciences et techniques (CH-ISCO-19 : 31),312,Superviseurs des industries manufacturières et contremaîtres du bâtiment,1.0,3.4,6.7,1.4,18.0,89.6,4.9,48,,15.1,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,56,Professions intermédiaires des sciences et techniques (CH-ISCO-19 : 31),313,"Techniciens, contrôle de processus industriels",0.3,1.1,1.0,3.9,27.8,93.7,5.8,3,,15.1,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,56,Professions intermédiaires des sciences et techniques (CH-ISCO-19 : 31),314,Techniciens et travailleurs assim. des sciences de la vie,0.6,4.4,7.6,2.2,23.6,96.6,6.6,4,,15.1,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,56,Professions intermédiaires des sciences et techniques (CH-ISCO-19 : 31),315,Contrôleurs et techniciens des moyens de transport maritime et aérien,1.3,0.4,9.7,3.4,18.1,96.6,5.1,8,,15.1,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,57,Professions intermédiaires de la santé (CH-ISCO-19 : 32),32,Professions intermédiaires de la santé,1.6,2.7,6.8,3.4,17.0,96.3,5.4,119,,85.3,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,57,Professions intermédiaires de la santé (CH-ISCO-19 : 32),32110,Techniciens d’appareils électromédicaux,0.9,4.7,15.4,0.4,15.2,97.5,5.8,7,,85.3,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,57,Professions intermédiaires de la santé (CH-ISCO-19 : 32),32120,Techniciens de laboratoire médical,0.7,0.7,11.6,2.3,19.9,98.9,6.1,7,,85.3,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,57,Professions intermédiaires de la santé (CH-ISCO-19 : 32),32130,Techniciens et assistants pharmaciens et préparateurs en pharmacie,1.2,2.0,4.7,1.6,13.4,97.5,4.6,11,,85.3,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,57,Professions intermédiaires de la santé (CH-ISCO-19 : 32),32140,Techniciens de prothèses médicales et dentaires.,1.7,1.3,10.3,0.4,23.2,97.1,5.2,4,,85.3,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,57,Professions intermédiaires de la santé (CH-ISCO-19 : 32),"322, 323",Personnel soignant et sage-femmes (niveau intermédiaire),2.4,5.3,4.4,11.1,14.6,97.6,5.3,25,,85.3,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,57,Professions intermédiaires de la santé (CH-ISCO-19 : 32),324,Techniciens et assistants vétérinaires,1.0,0.8,7.6,3.6,6.5,99.3,5.1,2,,85.3,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,57,Professions intermédiaires de la santé (CH-ISCO-19 : 32),3251,Hygiénistes et assistants en médecine dentaire,3.4,1.4,5.1,0.9,12.4,98.7,3.4,13,,85.3,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,57,Professions intermédiaires de la santé (CH-ISCO-19 : 32),"32520, 30, 60, 70, 90",Autres professions intermédiaires de la santé,1.3,1.8,5.5,3.3,20.1,96.6,5.6,30,,85.3,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,57,Professions intermédiaires de la santé (CH-ISCO-19 : 32),32540,Opticiens,1.0,2.8,9.1,0.9,15.4,98.7,5.5,4,,85.3,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,57,Professions intermédiaires de la santé (CH-ISCO-19 : 32),32550,Techniciens et assistants en physiothérapie,0.7,1.3,8.4,2.0,27.2,85.6,5.6,11,,85.3,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,57,Professions intermédiaires de la santé (CH-ISCO-19 : 32),32580,Ambulanciers,0.4,1.4,9.2,4.3,7.9,91.8,5.1,4,,85.3,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,58,"Professions intermédiaires, finance et administration (CH-ISCO-19 : 33)",33,"Professions intermédiaires, finance et administration",2.4,2.6,8.8,2.0,20.3,97.4,5.5,218,27.0,53.8,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,58,"Professions intermédiaires, finance et administration (CH-ISCO-19 : 33)","33000, 33330, 90","Agents d’emploi et de recrutement de main-d’œuvre, autres professions intermédiaires administration",2.3,2.9,11.2,1.6,19.4,93.2,5.2,4,27.0,53.8,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,58,"Professions intermédiaires, finance et administration (CH-ISCO-19 : 33)","33100, 20, 40, 50",Autres professions intermédiaires de la finance et des mathématiques,1.0,2.0,5.5,2.7,17.2,99.3,5.5,5,27.0,53.8,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,58,"Professions intermédiaires, finance et administration (CH-ISCO-19 : 33)",33110,Courtiers en valeurs et cambistes,4.1,4.8,21.9,3.0,10.0,99.1,5.9,7,27.0,53.8,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,58,"Professions intermédiaires, finance et administration (CH-ISCO-19 : 33)",33130,Professions intermédiaires de la comptabilité,2.2,3.0,9.0,1.0,20.1,98.7,5.7,36,27.0,53.8,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,58,"Professions intermédiaires, finance et administration (CH-ISCO-19 : 33)",33210,Agents d’assurances,2.9,2.4,6.5,1.5,20.0,98.2,5.0,14,27.0,53.8,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,58,"Professions intermédiaires, finance et administration (CH-ISCO-19 : 33)",33220,Spécialistes de la vente,4.5,2.5,10.6,0.6,21.5,95.7,4.6,25,27.0,53.8,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,58,"Professions intermédiaires, finance et administration (CH-ISCO-19 : 33)",33230,Acheteurs,3.0,6.5,12.7,2.4,18.9,98.7,6.2,10,27.0,53.8,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,58,"Professions intermédiaires, finance et administration (CH-ISCO-19 : 33)",33240,Courtiers en marchandises,0.3,0.1,21.5,-1.2,24.5,90.4,5.2,7,27.0,53.8,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,58,"Professions intermédiaires, finance et administration (CH-ISCO-19 : 33)",33310,Transitaires,3.3,10.5,10.1,-0.5,13.1,94.9,4.2,4,27.0,53.8,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,58,"Professions intermédiaires, finance et administration (CH-ISCO-19 : 33)",33320,Organisateurs de conférences et d’événements,3.7,2.6,10.4,7.9,12.8,98.6,5.3,5,27.0,53.8,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,58,"Professions intermédiaires, finance et administration (CH-ISCO-19 : 33)",33340,Agents immobiliers,1.6,3.2,4.5,4.7,22.7,96.6,6.1,21,27.0,53.8,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,58,"Professions intermédiaires, finance et administration (CH-ISCO-19 : 33)",33410,"Superviseurs, travail de bureau",0.8,0.0,13.0,3.5,19.7,96.7,5.7,13,27.0,53.8,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
